MovieID,MovieName,Vector
136,Mr. Smith Goes to Washington,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7809523809523808, 0.3165895414080158, 0.17869415807560138]"
137,Big Night,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7251461988304093, 0.3711170949670933, 0.2920962199312715]"
138,D3: The Mighty Ducks,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.39473684210526316, 0.4904050122331457, 0.030927835051546393]"
139,"Love Bug, The","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44499999999999995, 0.3295791998588379, 0.08419243986254296]"
140,Homeward Bound: The Incredible Journey,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5532786885245902, 0.3985115750010732, 0.10309278350515465]"
141,"20,000 Leagues Under the Sea","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.625, 0.2586530658057318, 0.12199312714776633]"
142,Bedknobs and Broomsticks,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.5175438596491229, 0.3589397154094899, 0.09621993127147767]"
143,"Sound of Music, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6914414414414415, 0.4090463330883437, 0.3797250859106529]"
144,Die Hard,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7181069958847737, 0.333282314226379, 0.41580756013745707]"
145,"Lawnmower Man, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.3615384615384616, 0.38543182575870966, 0.10996563573883161]"
146,Unhook the Stars,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.4166666666666666, 0.015463917525773196]"
147,"Long Kiss Goodnight, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6175675675675676, 0.379579363950433, 0.3161512027491409]"
148,"Ghost and the Darkness, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55078125, 0.3695053487514159, 0.218213058419244]"
149,Jude,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.4395245364957662, 0.037800687285223365]"
150,Swingers,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7070063694267515, 0.37377651683021135, 0.26804123711340205]"
151,Willy Wonka and the Chocolate Factory,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6579754601226994, 0.38721303064279133, 0.5584192439862543]"
152,Sleeper,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.6585365853658537, 0.35360661654624265, 0.13917525773195877]"
153,"Fish Called Wanda, A","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6963562753036437, 0.3355825010672441, 0.422680412371134]"
154,Monty Python's Life of Brian,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6867816091954023, 0.34723678351856246, 0.2972508591065292]"
155,Dirty Dancing,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.5255102040816326, 0.40451637128176576, 0.16666666666666666]"
156,Reservoir Dogs,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7466216216216216, 0.34745548945712246, 0.25257731958762886]"
157,Platoon,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.6732283464566929, 0.35498661673750764, 0.21649484536082475]"
158,Weekend at Bernie's,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4041666666666667, 0.33250249563652867, 0.1013745704467354]"
159,Basic Instinct,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.556930693069307, 0.31575777155444595, 0.1718213058419244]"
160,Glengarry Glen Ross,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6159420289855072, 0.38146250174650737, 0.11683848797250859]"
161,Top Gun,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6204545454545455, 0.3661842556567786, 0.37628865979381443]"
162,On Golden Pond,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6391509433962265, 0.35550161971114935, 0.18041237113402062]"
163,"Return of the Pink Panther, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6385869565217391, 0.33300220453838547, 0.1563573883161512]"
164,"Abyss, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.6473509933774835, 0.3221581474442015, 0.2577319587628866]"
165,Jean de Florette,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.77734375, 0.3028776502678037, 0.10824742268041238]"
166,Manon of the Spring (Manon des sources),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7801724137931034, 0.25715708052732233, 0.0979381443298969]"
167,Private Benjamin,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.48880597014925375, 0.3164243639631006, 0.1134020618556701]"
168,Monty Python and the Holy Grail,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7666139240506329, 0.35164264778037774, 0.5412371134020618]"
169,"Wrong Trousers, The","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8665254237288136, 0.29118899856322383, 0.20103092783505155]"
170,Cinema Paradiso,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7933884297520661, 0.33127809928119434, 0.20618556701030927]"
171,Delicatessen,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7192307692307692, 0.35634698409965954, 0.10996563573883161]"
172,"Empire Strikes Back, The","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0.0, 0.8010899182561309, 0.32626018006601415, 0.6288659793814433]"
173,"Princess Bride, The","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7932098765432098, 0.35318157415758195, 0.5549828178694158]"
174,Raiders of the Lost Ark,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8130952380952381, 0.3153054827442328, 0.7199312714776632]"
175,Brazil,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7043269230769231, 0.3909125428121148, 0.3556701030927835]"
176,Aliens,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0.0, 0.7367957746478874, 0.32842900663968333, 0.48625429553264604]"
177,"Good, The Bad and The Ugly, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.7153284671532847, 0.321366801128127, 0.23367697594501718]"
178,12 Angry Men,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8360000000000001, 0.2544126695972763, 0.21305841924398625]"
179,"Clockwork Orange, A","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7273755656108597, 0.41161409362802537, 0.37800687285223367]"
180,Apocalypse Now,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7613122171945701, 0.3434016923902487, 0.37800687285223367]"
181,Return of the Jedi,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0.0, 0.7519723865877712, 0.3266673714874423, 0.8694158075601375]"
182,GoodFellas,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7378318584070797, 0.3403140720715952, 0.3865979381443299]"
183,Alien,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0.0, 0.7585910652920962, 0.3280403921383374, 0.49828178694158076]"
184,Army of Darkness,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.6077586206896551, 0.41761261936162203, 0.19759450171821305]"
185,Psycho,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0.0, 0.7751046025104602, 0.3237694530015944, 0.40893470790378006]"
186,"Blues Brothers, The","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.7091633466135459, 0.32733987600399483, 0.42955326460481097]"
187,"Godfather: Part II, The","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7966507177033493, 0.32496531623201347, 0.35738831615120276]"
188,Full Metal Jacket,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.6705882352941176, 0.3362328929498526, 0.29037800687285226]"
189,"Grand Day Out, A","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7765151515151516, 0.3230193366371304, 0.11168384879725086]"
190,Henry V,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.784274193548387, 0.3198534897689689, 0.211340206185567]"
191,Amadeus,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.7907608695652173, 0.29050351545225517, 0.4725085910652921]"
192,Raging Bull,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7801724137931034, 0.33347698054247177, 0.19759450171821305]"
193,"Right Stuff, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7292993630573248, 0.271397686485999, 0.26804123711340205]"
194,"Sting, The","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7645228215767634, 0.2933168100149468, 0.41237113402061853]"
195,"Terminator, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.7333887043189369, 0.3431903604084734, 0.5154639175257731]"
196,Dead Poets Society,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7290836653386454, 0.3172089436699777, 0.42955326460481097]"
197,"Graduate, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7761506276150627, 0.3244136090334367, 0.40893470790378006]"
198,Nikita (La Femme Nikita),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7519685039370079, 0.31019727143641856, 0.21649484536082475]"
199,"Bridge on the River Kwai, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.793939393939394, 0.29464611667631335, 0.281786941580756]"
200,"Shining, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.7063106796116505, 0.35759080192929676, 0.35223367697594504]"
201,Evil Dead II,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.6292134831460674, 0.4166709226885121, 0.15120274914089346]"
202,Groundhog Day,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6910714285714286, 0.3309341461895149, 0.4793814432989691]"
203,Unforgiven,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.717032967032967, 0.3206036744118579, 0.31099656357388317]"
204,Back to the Future,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7085714285714285, 0.32250173331344445, 0.5996563573883161]"
205,Patton,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7481617647058824, 0.3401969024871826, 0.23195876288659795]"
206,Akira,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.595, 0.39699123518829293, 0.08419243986254296]"
207,Cyrano de Bergerac,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7045454545454546, 0.3557715932637492, 0.11168384879725086]"
208,Young Frankenstein,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.73625, 0.31938520558682526, 0.34192439862542956]"
209,This Is Spinal Tap,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.7264397905759162, 0.35569027120133623, 0.32646048109965636]"
210,Indiana Jones and the Last Crusade,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7326283987915407, 0.3098153242004052, 0.5670103092783505]"
211,M*A*S*H,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7281553398058253, 0.32425071644242587, 0.35223367697594504]"
212,"Unbearable Lightness of Being, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6141304347826086, 0.4398209034801318, 0.1563573883161512]"
213,"Room with a View, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.746268656716418, 0.32148935197601497, 0.22852233676975944]"
214,Pink Floyd - The Wall,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0.0, 0.5877192982456141, 0.4100033890976667, 0.19415807560137457]"
215,Field of Dreams,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6745283018867925, 0.3632065310156254, 0.36254295532646047]"
216,When Harry Met Sally...,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7275862068965517, 0.31380365828072165, 0.4965635738831615]"
217,Bram Stoker's Dracula,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0.0, 0.5395833333333333, 0.3807219847761311, 0.20446735395189003]"
218,Cape Fear,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6140350877192983, 0.32132658463595576, 0.2920962199312715]"
219,"Nightmare on Elm Street, A","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.5427927927927928, 0.464351634671873, 0.18900343642611683]"
220,"Mirror Has Two Faces, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5909090909090909, 0.40495186625821833, 0.11168384879725086]"
221,Breaking the Waves,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6824324324324325, 0.3938625781541021, 0.1254295532646048]"
222,Star Trek: First Contact,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.665068493150685, 0.32830837895262616, 0.6254295532646048]"
223,Sling Blade,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7996323529411764, 0.2815954970611952, 0.23195876288659795]"
224,Ridicule,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6761363636363636, 0.3780268959188683, 0.07388316151202749]"
225,101 Dalmatians,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.47706422018348627, 0.3804884908576886, 0.18556701030927836]"
226,Die Hard 2,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.588855421686747, 0.3546553176035722, 0.28350515463917525]"
227,Star Trek VI: The Undiscovered Country,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.5698757763975155, 0.37125458777515385, 0.27491408934707906]"
228,Star Trek: The Wrath of Khan,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7038934426229508, 0.33998064855978066, 0.4175257731958763]"
229,Star Trek III: The Search for Spock,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.5277777777777778, 0.3396461057103157, 0.2920962199312715]"
230,Star Trek IV: The Voyage Home,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.6118090452261307, 0.36514489643304193, 0.3402061855670103]"
231,Batman Returns,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.420774647887324, 0.34817079832276965, 0.2422680412371134]"
232,Young Guns,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.551980198019802, 0.313515676175723, 0.1718213058419244]"
233,Under Siege,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5725806451612904, 0.351460927607797, 0.211340206185567]"
234,Jaws,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.69375, 0.34833513401808586, 0.4793814432989691]"
235,Mars Attacks!,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0.0, 0.46198156682027647, 0.4124660247093231, 0.3711340206185567]"
236,Citizen Ruth,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6555555555555556, 0.3790605079494152, 0.07560137457044674]"
237,Jerry Maguire,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.677734375, 0.3316005091714542, 0.6580756013745704]"
238,Raising Arizona,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.71875, 0.35837323079300926, 0.4381443298969072]"
239,Sneakers,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.6283333333333333, 0.31659012379999435, 0.25601374570446733]"
240,Beavis and Butt-head Do America,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4471153846153846, 0.44542407373093, 0.2663230240549828]"
241,"Last of the Mohicans, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0, 0.63671875, 0.37347952910623805, 0.218213058419244]"
242,Kolya,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7478632478632479, 0.3520130731302218, 0.19931271477663232]"
243,Jungle2Jungle,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.35984848484848486, 0.40807118391331165, 0.22508591065292097]"
244,Smilla's Sense of Snow,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5416666666666666, 0.3742605001677516, 0.08075601374570447]"
245,"Devil's Own, The","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.0, 0.5270833333333333, 0.34772371966286464, 0.4106529209621993]"
246,Chasing Amy,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7338709677419355, 0.35993996643712967, 0.211340206185567]"
247,Turbo: A Power Rangers Movie,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0.6324555320336758, 0.006872852233676977]"
248,Grosse Pointe Blank,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.66875, 0.33305806243953157, 0.2731958762886598]"
249,Austin Powers: International Man of Mystery,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5615384615384615, 0.4012131276051064, 0.22164948453608246]"
250,"Fifth Element, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.6192893401015228, 0.392164330762748, 0.33676975945017185]"
251,Shall We Dance?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8152173913043479, 0.3530406225343201, 0.07731958762886598]"
252,"Lost World: Jurassic Park, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.4857594936708861, 0.3705815512465842, 0.2697594501718213]"
253,"Pillow Book, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6730769230769231, 0.48753698084587155, 0.0429553264604811]"
254,Batman & Robin,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3629032258064516, 0.38238584150322025, 0.10481099656357389]"
255,My Best Friend's Wedding,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5901162790697675, 0.385833913825013, 0.29381443298969073]"
256,When the Cats Away (Chacun cherche son chat),"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.640625, 0.3866253569887348, 0.02577319587628866]"
257,Men in Black,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.6864686468646864, 0.3264247573325852, 0.5189003436426117]"
258,Contact,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.7008840864440079, 0.3515830462771611, 0.872852233676976]"
259,George of the Jungle,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4212962962962963, 0.40277034095131004, 0.2766323024054983]"
260,Event Horizon,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0.0, 0.39370078740157477, 0.4284516351346365, 0.21649484536082475]"
261,Air Bud,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.38953488372093026, 0.47120871412804993, 0.07216494845360825]"
262,In the Company of Men,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.678030303030303, 0.4007932111890097, 0.11168384879725086]"
263,Steel,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2894736842105263, 0.530502354884511, 0.030927835051546393]"
264,Mimic,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.4356435643564357, 0.3226974796405089, 0.1718213058419244]"
265,"Hunt for Red October, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7158590308370044, 0.31444441084738234, 0.38831615120274915]"
266,Kull the Conqueror,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4285714285714286, 0.4968387459687482, 0.058419243986254296]"
268,Chasing Amy,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6980392156862745, 0.37776820380994014, 0.436426116838488]"
269,"Full Monty, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7317460317460317, 0.3346501137231278, 0.5395189003436426]"
270,Gattaca,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.6488970588235294, 0.334383557960649, 0.23195876288659795]"
271,Starship Troopers,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0.0, 0.5580568720379147, 0.4152027997604423, 0.36082474226804123]"
